latitude,longitude,resolvedAddress,address,timezone,tzoffset,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,datetime_hourly,datetimeEpoch_hourly,temp_hourly,feelslike_hourly,humidity_hourly,dew_hourly,precip_hourly,precipprob_hourly,snow_hourly,snowdepth_hourly,preciptype_hourly,windgust_hourly,windspeed_hourly,winddir_hourly,pressure_hourly,visibility_hourly,cloudcover_hourly,solarradiation_hourly,solarenergy_hourly,uvindex_hourly,severerisk_hourly,conditions_hourly,icon_hourly,stations_hourly,source_hourly
50.0042,36.2358,"Харків, Україна","Kharkiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,21.166666666666664,10.333333333333334,15.055555555555557,21.166666666666664,10.333333333333334,15.055555555555557,44.0,57.7,0.063,100.0,20.83,['rain'],0.0,0.0,30.2,22.4,99.7,1006.4,86.5,11.1,213.4,18.4,7.0,10.0,05:29:35,1713666575,19:38:55,1713717535,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['UUOB', 'remote']",comb,2024-04-21 11:00:00,1713686400,62.7,62.7,66.89,51.5,0.0,0.0,0.0,0.0,0,21.9,9.6,122.5,1004.0,15.0,99.5,658.0,2.4,7.0,3.0,Overcast,cloudy,['remote'],obs
50.0042,36.2358,"Харків, Україна","Kharkiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,21.166666666666664,10.333333333333334,15.055555555555557,21.166666666666664,10.333333333333334,15.055555555555557,44.0,57.7,0.063,100.0,20.83,['rain'],0.0,0.0,30.2,22.4,99.7,1006.4,86.5,11.1,213.4,18.4,7.0,10.0,05:29:35,1713666575,19:38:55,1713717535,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['UUOB', 'remote']",comb,2024-04-21 12:00:00,1713690000,64.1,64.1,67.5,53.1,0.0,32.3,0.0,0.0,0,27.5,11.6,145.6,1005.0,15.0,100.0,650.0,2.3,7.0,10.0,Overcast,cloudy,0,fcst
50.0042,36.2358,"Харків, Україна","Kharkiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,21.166666666666664,10.333333333333334,15.055555555555557,21.166666666666664,10.333333333333334,15.055555555555557,44.0,57.7,0.063,100.0,20.83,['rain'],0.0,0.0,30.2,22.4,99.7,1006.4,86.5,11.1,213.4,18.4,7.0,10.0,05:29:35,1713666575,19:38:55,1713717535,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['UUOB', 'remote']",comb,2024-04-21 13:00:00,1713693600,66.3,66.3,65.13,54.2,0.0,32.3,0.0,0.0,0,26.6,10.3,141.2,1005.0,15.0,100.0,720.0,2.6,7.0,10.0,Overcast,cloudy,0,fcst
50.0042,36.2358,"Харків, Україна","Kharkiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,21.166666666666664,10.333333333333334,15.055555555555557,21.166666666666664,10.333333333333334,15.055555555555557,44.0,57.7,0.063,100.0,20.83,['rain'],0.0,0.0,30.2,22.4,99.7,1006.4,86.5,11.1,213.4,18.4,7.0,10.0,05:29:35,1713666575,19:38:55,1713717535,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['UUOB', 'remote']",comb,2024-04-21 14:00:00,1713697200,68.4,68.4,60.46,54.2,0.0,32.3,0.0,0.0,0,24.2,9.8,142.3,1004.0,15.0,100.0,567.0,2.0,6.0,10.0,Overcast,cloudy,0,fcst
50.0042,36.2358,"Харків, Україна","Kharkiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,21.166666666666664,10.333333333333334,15.055555555555557,21.166666666666664,10.333333333333334,15.055555555555557,44.0,57.7,0.063,100.0,20.83,['rain'],0.0,0.0,30.2,22.4,99.7,1006.4,86.5,11.1,213.4,18.4,7.0,10.0,05:29:35,1713666575,19:38:55,1713717535,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['UUOB', 'remote']",comb,2024-04-21 15:00:00,1713700800,69.7,69.7,52.44,51.5,0.0,32.3,0.0,0.0,0,24.2,10.7,150.6,1004.0,15.0,98.8,480.0,1.7,5.0,10.0,Overcast,cloudy,0,fcst
50.0042,36.2358,"Харків, Україна","Kharkiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,21.166666666666664,10.333333333333334,15.055555555555557,21.166666666666664,10.333333333333334,15.055555555555557,44.0,57.7,0.063,100.0,20.83,['rain'],0.0,0.0,30.2,22.4,99.7,1006.4,86.5,11.1,213.4,18.4,7.0,10.0,05:29:35,1713666575,19:38:55,1713717535,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['UUOB', 'remote']",comb,2024-04-21 16:00:00,1713704400,70.1,70.1,47.81,49.4,0.0,0.0,0.0,0.0,0,26.6,11.9,156.1,1004.0,15.0,72.7,318.0,1.1,3.0,10.0,Partially cloudy,partly-cloudy-day,0,fcst
50.0042,36.2358,"Харків, Україна","Kharkiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,21.166666666666664,10.333333333333334,15.055555555555557,21.166666666666664,10.333333333333334,15.055555555555557,44.0,57.7,0.063,100.0,20.83,['rain'],0.0,0.0,30.2,22.4,99.7,1006.4,86.5,11.1,213.4,18.4,7.0,10.0,05:29:35,1713666575,19:38:55,1713717535,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['UUOB', 'remote']",comb,2024-04-21 17:00:00,1713708000,69.0,69.0,45.75,47.2,0.0,0.0,0.0,0.0,0,26.4,11.4,148.7,1004.0,15.0,75.2,313.0,1.1,3.0,10.0,Partially cloudy,partly-cloudy-day,0,fcst
50.0042,36.2358,"Харків, Україна","Kharkiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,21.166666666666664,10.333333333333334,15.055555555555557,21.166666666666664,10.333333333333334,15.055555555555557,44.0,57.7,0.063,100.0,20.83,['rain'],0.0,0.0,30.2,22.4,99.7,1006.4,86.5,11.1,213.4,18.4,7.0,10.0,05:29:35,1713666575,19:38:55,1713717535,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['UUOB', 'remote']",comb,2024-04-21 18:00:00,1713711600,66.8,66.8,45.42,45.0,0.0,0.0,0.0,0.0,0,26.8,11.6,156.6,1004.0,15.0,67.6,239.0,0.9,2.0,10.0,Partially cloudy,partly-cloudy-day,0,fcst
50.0042,36.2358,"Харків, Україна","Kharkiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,21.166666666666664,10.333333333333334,15.055555555555557,21.166666666666664,10.333333333333334,15.055555555555557,44.0,57.7,0.063,100.0,20.83,['rain'],0.0,0.0,30.2,22.4,99.7,1006.4,86.5,11.1,213.4,18.4,7.0,10.0,05:29:35,1713666575,19:38:55,1713717535,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['UUOB', 'remote']",comb,2024-04-21 19:00:00,1713715200,63.6,63.6,54.79,47.0,0.0,0.0,0.0,0.0,0,27.3,12.1,156.6,1004.0,15.0,100.0,100.0,0.4,1.0,10.0,Overcast,cloudy,0,fcst
50.0042,36.2358,"Харків, Україна","Kharkiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,21.166666666666664,10.333333333333334,15.055555555555557,21.166666666666664,10.333333333333334,15.055555555555557,44.0,57.7,0.063,100.0,20.83,['rain'],0.0,0.0,30.2,22.4,99.7,1006.4,86.5,11.1,213.4,18.4,7.0,10.0,05:29:35,1713666575,19:38:55,1713717535,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['UUOB', 'remote']",comb,2024-04-21 20:00:00,1713718800,60.5,60.5,61.46,47.2,0.0,0.0,0.0,0.0,0,29.3,11.6,167.1,1005.0,15.0,63.5,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,0,fcst
50.0042,36.2358,"Харків, Україна","Kharkiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,21.166666666666664,10.333333333333334,15.055555555555557,21.166666666666664,10.333333333333334,15.055555555555557,44.0,57.7,0.063,100.0,20.83,['rain'],0.0,0.0,30.2,22.4,99.7,1006.4,86.5,11.1,213.4,18.4,7.0,10.0,05:29:35,1713666575,19:38:55,1713717535,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['UUOB', 'remote']",comb,2024-04-21 21:00:00,1713722400,56.2,56.2,63.02,43.8,0.0,0.0,0.0,0.0,0,30.2,13.0,180.3,1007.0,15.0,68.2,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,0,fcst
50.0042,36.2358,"Харків, Україна","Kharkiv,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,21.166666666666664,10.333333333333334,15.055555555555557,21.166666666666664,10.333333333333334,15.055555555555557,44.0,57.7,0.063,100.0,20.83,['rain'],0.0,0.0,30.2,22.4,99.7,1006.4,86.5,11.1,213.4,18.4,7.0,10.0,05:29:35,1713666575,19:38:55,1713717535,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['UUOB', 'remote']",comb,2024-04-21 22:00:00,1713726000,52.4,52.4,62.97,40.2,0.0,0.0,0.0,0.0,0,29.5,12.1,170.0,1007.0,15.0,47.7,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,0,fcst
46.6401,32.6142,"Херсон, Україна","Kherson,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,13.666666666666668,9.666666666666666,11.500000000000002,13.666666666666668,7.833333333333335,11.333333333333334,46.8,80.9,0.155,100.0,33.33,['rain'],0.0,0.0,34.2,20.4,230.3,1003.8,94.7,14.9,89.3,7.9,5.0,10.0,05:51:06,1713667866,19:46:14,1713717974,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,['remote'],comb,2024-04-21 11:00:00,1713686400,55.8,55.8,85.95,51.7,0.028,100.0,0.0,0.0,['rain'],15.2,9.4,170.8,1000.0,15.0,100.0,306.0,1.1,3.0,10.0,"Rain, Overcast",rain,['remote'],obs
46.6401,32.6142,"Херсон, Україна","Kherson,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,13.666666666666668,9.666666666666666,11.500000000000002,13.666666666666668,7.833333333333335,11.333333333333334,46.8,80.9,0.155,100.0,33.33,['rain'],0.0,0.0,34.2,20.4,230.3,1003.8,94.7,14.9,89.3,7.9,5.0,10.0,05:51:06,1713667866,19:46:14,1713717974,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,['remote'],comb,2024-04-21 12:00:00,1713690000,51.9,51.9,83.44,47.0,0.024,22.6,0.0,0.0,['rain'],26.2,16.8,246.6,1001.0,15.0,96.7,542.0,2.0,5.0,10.0,Overcast,cloudy,[],fcst
46.6401,32.6142,"Херсон, Україна","Kherson,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,13.666666666666668,9.666666666666666,11.500000000000002,13.666666666666668,7.833333333333335,11.333333333333334,46.8,80.9,0.155,100.0,33.33,['rain'],0.0,0.0,34.2,20.4,230.3,1003.8,94.7,14.9,89.3,7.9,5.0,10.0,05:51:06,1713667866,19:46:14,1713717974,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,['remote'],comb,2024-04-21 13:00:00,1713693600,51.7,51.7,76.35,44.5,0.0,22.6,0.0,0.0,['rain'],30.6,19.7,248.2,1003.0,15.0,92.4,190.0,0.7,2.0,10.0,Overcast,cloudy,0,fcst
46.6401,32.6142,"Херсон, Україна","Kherson,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,13.666666666666668,9.666666666666666,11.500000000000002,13.666666666666668,7.833333333333335,11.333333333333334,46.8,80.9,0.155,100.0,33.33,['rain'],0.0,0.0,34.2,20.4,230.3,1003.8,94.7,14.9,89.3,7.9,5.0,10.0,05:51:06,1713667866,19:46:14,1713717974,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,['remote'],comb,2024-04-21 14:00:00,1713697200,51.2,51.2,72.21,42.5,0.0,22.6,0.0,0.0,0,32.7,20.4,253.5,1004.0,15.0,98.6,197.0,0.7,2.0,10.0,Overcast,cloudy,0,fcst
46.6401,32.6142,"Херсон, Україна","Kherson,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,13.666666666666668,9.666666666666666,11.500000000000002,13.666666666666668,7.833333333333335,11.333333333333334,46.8,80.9,0.155,100.0,33.33,['rain'],0.0,0.0,34.2,20.4,230.3,1003.8,94.7,14.9,89.3,7.9,5.0,10.0,05:51:06,1713667866,19:46:14,1713717974,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,['remote'],comb,2024-04-21 15:00:00,1713700800,51.2,51.2,69.75,41.6,0.0,22.6,0.0,0.0,['rain'],32.9,20.4,255.4,1006.0,15.0,100.0,185.0,0.7,2.0,10.0,Overcast,cloudy,0,fcst
46.6401,32.6142,"Херсон, Україна","Kherson,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,13.666666666666668,9.666666666666666,11.500000000000002,13.666666666666668,7.833333333333335,11.333333333333334,46.8,80.9,0.155,100.0,33.33,['rain'],0.0,0.0,34.2,20.4,230.3,1003.8,94.7,14.9,89.3,7.9,5.0,10.0,05:51:06,1713667866,19:46:14,1713717974,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,['remote'],comb,2024-04-21 16:00:00,1713704400,51.3,51.3,67.38,40.9,0.0,0.0,0.0,0.0,0,32.9,20.1,257.7,1007.0,15.0,91.2,54.0,0.2,1.0,10.0,Overcast,cloudy,0,fcst
46.6401,32.6142,"Херсон, Україна","Kherson,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,13.666666666666668,9.666666666666666,11.500000000000002,13.666666666666668,7.833333333333335,11.333333333333334,46.8,80.9,0.155,100.0,33.33,['rain'],0.0,0.0,34.2,20.4,230.3,1003.8,94.7,14.9,89.3,7.9,5.0,10.0,05:51:06,1713667866,19:46:14,1713717974,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,['remote'],comb,2024-04-21 17:00:00,1713708000,52.1,52.1,63.81,40.2,0.004,0.0,0.0,0.0,['rain'],34.2,19.7,260.3,1008.0,15.0,100.0,48.0,0.2,0.0,10.0,Overcast,cloudy,0,fcst
46.6401,32.6142,"Херсон, Україна","Kherson,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,13.666666666666668,9.666666666666666,11.500000000000002,13.666666666666668,7.833333333333335,11.333333333333334,46.8,80.9,0.155,100.0,33.33,['rain'],0.0,0.0,34.2,20.4,230.3,1003.8,94.7,14.9,89.3,7.9,5.0,10.0,05:51:06,1713667866,19:46:14,1713717974,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,['remote'],comb,2024-04-21 18:00:00,1713711600,52.1,52.1,64.71,40.5,0.0,0.0,0.0,0.0,0,32.4,17.2,262.0,1009.0,15.0,100.0,102.0,0.4,1.0,10.0,Overcast,cloudy,0,fcst
46.6401,32.6142,"Херсон, Україна","Kherson,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,13.666666666666668,9.666666666666666,11.500000000000002,13.666666666666668,7.833333333333335,11.333333333333334,46.8,80.9,0.155,100.0,33.33,['rain'],0.0,0.0,34.2,20.4,230.3,1003.8,94.7,14.9,89.3,7.9,5.0,10.0,05:51:06,1713667866,19:46:14,1713717974,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,['remote'],comb,2024-04-21 19:00:00,1713715200,52.6,52.6,64.78,41.1,0.0,0.0,0.0,0.0,0,27.5,16.1,259.0,1010.0,15.0,100.0,67.0,0.2,1.0,10.0,Overcast,cloudy,0,fcst
46.6401,32.6142,"Херсон, Україна","Kherson,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,13.666666666666668,9.666666666666666,11.500000000000002,13.666666666666668,7.833333333333335,11.333333333333334,46.8,80.9,0.155,100.0,33.33,['rain'],0.0,0.0,34.2,20.4,230.3,1003.8,94.7,14.9,89.3,7.9,5.0,10.0,05:51:06,1713667866,19:46:14,1713717974,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,['remote'],comb,2024-04-21 20:00:00,1713718800,51.9,51.9,67.45,41.4,0.0,0.0,0.0,0.0,0,24.8,12.5,247.3,1011.0,15.0,100.0,0.0,0.0,0.0,10.0,Overcast,cloudy,0,fcst
46.6401,32.6142,"Херсон, Україна","Kherson,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,13.666666666666668,9.666666666666666,11.500000000000002,13.666666666666668,7.833333333333335,11.333333333333334,46.8,80.9,0.155,100.0,33.33,['rain'],0.0,0.0,34.2,20.4,230.3,1003.8,94.7,14.9,89.3,7.9,5.0,10.0,05:51:06,1713667866,19:46:14,1713717974,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,['remote'],comb,2024-04-21 21:00:00,1713722400,50.8,50.8,71.18,41.8,0.0,0.0,0.0,0.0,0,18.8,10.1,233.4,1012.0,15.0,97.5,0.0,0.0,0.0,10.0,Overcast,cloudy,0,fcst
46.6401,32.6142,"Херсон, Україна","Kherson,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,13.666666666666668,9.666666666666666,11.500000000000002,13.666666666666668,7.833333333333335,11.333333333333334,46.8,80.9,0.155,100.0,33.33,['rain'],0.0,0.0,34.2,20.4,230.3,1003.8,94.7,14.9,89.3,7.9,5.0,10.0,05:51:06,1713667866,19:46:14,1713717974,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,['remote'],comb,2024-04-21 22:00:00,1713726000,49.9,46.4,75.14,42.3,0.0,0.0,0.0,0.0,0,15.0,8.7,223.6,1012.0,15.0,100.0,0.0,0.0,0.0,10.0,Overcast,cloudy,0,fcst
49.4168,26.9743,"Хмельницька область, Україна","Khmelnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.555555555555557,4.666666666666666,7.11111111111111,6.833333333333332,2.3888888888888875,5.277777777777778,36.0,71.6,0.008,100.0,8.33,['rain'],0.0,0.0,29.3,13.6,340.9,1010.2,97.3,15.0,90.6,7.8,3.0,10.0,06:07:53,1713668873,20:14:41,1713719681,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],comb,2024-04-21 11:00:00,1713686400,46.1,41.4,68.69,36.4,0.004,100.0,0.0,0.0,['rain'],20.4,9.6,5.2,1010.0,15.0,100.0,177.0,0.6,2.0,10.0,"Rain, Overcast",rain,['remote'],obs
49.4168,26.9743,"Хмельницька область, Україна","Khmelnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.555555555555557,4.666666666666666,7.11111111111111,6.833333333333332,2.3888888888888875,5.277777777777778,36.0,71.6,0.008,100.0,8.33,['rain'],0.0,0.0,29.3,13.6,340.9,1010.2,97.3,15.0,90.6,7.8,3.0,10.0,06:07:53,1713668873,20:14:41,1713719681,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],comb,2024-04-21 12:00:00,1713690000,46.7,41.5,66.83,36.2,0.0,67.7,0.0,0.0,['rain'],24.2,11.2,356.8,1009.0,15.0,100.0,219.0,0.8,2.0,10.0,"Rain, Overcast",rain,[],fcst
49.4168,26.9743,"Хмельницька область, Україна","Khmelnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.555555555555557,4.666666666666666,7.11111111111111,6.833333333333332,2.3888888888888875,5.277777777777778,36.0,71.6,0.008,100.0,8.33,['rain'],0.0,0.0,29.3,13.6,340.9,1010.2,97.3,15.0,90.6,7.8,3.0,10.0,06:07:53,1713668873,20:14:41,1713719681,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],comb,2024-04-21 13:00:00,1713693600,46.7,41.6,66.35,36.0,0.004,67.7,0.0,0.0,['rain'],23.7,11.0,346.3,1009.0,15.0,100.0,182.0,0.7,2.0,10.0,"Rain, Overcast",rain,0,fcst
49.4168,26.9743,"Хмельницька область, Україна","Khmelnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.555555555555557,4.666666666666666,7.11111111111111,6.833333333333332,2.3888888888888875,5.277777777777778,36.0,71.6,0.008,100.0,8.33,['rain'],0.0,0.0,29.3,13.6,340.9,1010.2,97.3,15.0,90.6,7.8,3.0,10.0,06:07:53,1713668873,20:14:41,1713719681,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],comb,2024-04-21 14:00:00,1713697200,47.6,42.2,62.79,35.5,0.0,67.7,0.0,0.0,['rain'],26.6,12.5,341.4,1009.0,15.0,100.0,177.0,0.6,2.0,10.0,"Rain, Overcast",rain,0,fcst
49.4168,26.9743,"Хмельницька область, Україна","Khmelnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.555555555555557,4.666666666666666,7.11111111111111,6.833333333333332,2.3888888888888875,5.277777777777778,36.0,71.6,0.008,100.0,8.33,['rain'],0.0,0.0,29.3,13.6,340.9,1010.2,97.3,15.0,90.6,7.8,3.0,10.0,06:07:53,1713668873,20:14:41,1713719681,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],comb,2024-04-21 15:00:00,1713700800,48.5,43.0,58.99,34.8,0.0,67.7,0.0,0.0,['rain'],29.1,13.6,341.2,1009.0,15.0,100.0,240.0,0.9,2.0,10.0,"Rain, Overcast",rain,0,fcst
49.4168,26.9743,"Хмельницька область, Україна","Khmelnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.555555555555557,4.666666666666666,7.11111111111111,6.833333333333332,2.3888888888888875,5.277777777777778,36.0,71.6,0.008,100.0,8.33,['rain'],0.0,0.0,29.3,13.6,340.9,1010.2,97.3,15.0,90.6,7.8,3.0,10.0,06:07:53,1713668873,20:14:41,1713719681,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],comb,2024-04-21 16:00:00,1713704400,49.2,43.9,56.61,34.4,0.0,6.5,0.0,0.0,0,29.3,13.6,338.1,1009.0,15.0,100.0,310.0,1.1,3.0,10.0,Overcast,cloudy,0,fcst
49.4168,26.9743,"Хмельницька область, Україна","Khmelnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.555555555555557,4.666666666666666,7.11111111111111,6.833333333333332,2.3888888888888875,5.277777777777778,36.0,71.6,0.008,100.0,8.33,['rain'],0.0,0.0,29.3,13.6,340.9,1010.2,97.3,15.0,90.6,7.8,3.0,10.0,06:07:53,1713668873,20:14:41,1713719681,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],comb,2024-04-21 17:00:00,1713708000,48.8,43.9,58.2,34.8,0.0,6.5,0.0,0.0,0,29.3,12.3,334.9,1009.0,15.0,100.0,263.0,0.9,3.0,10.0,Overcast,cloudy,0,fcst
49.4168,26.9743,"Хмельницька область, Україна","Khmelnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.555555555555557,4.666666666666666,7.11111111111111,6.833333333333332,2.3888888888888875,5.277777777777778,36.0,71.6,0.008,100.0,8.33,['rain'],0.0,0.0,29.3,13.6,340.9,1010.2,97.3,15.0,90.6,7.8,3.0,10.0,06:07:53,1713668873,20:14:41,1713719681,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],comb,2024-04-21 18:00:00,1713711600,47.7,42.8,59.32,34.2,0.0,6.5,0.0,0.0,0,26.2,11.4,332.8,1009.0,15.0,99.6,222.0,0.8,2.0,10.0,Overcast,cloudy,0,fcst
49.4168,26.9743,"Хмельницька область, Україна","Khmelnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.555555555555557,4.666666666666666,7.11111111111111,6.833333333333332,2.3888888888888875,5.277777777777778,36.0,71.6,0.008,100.0,8.33,['rain'],0.0,0.0,29.3,13.6,340.9,1010.2,97.3,15.0,90.6,7.8,3.0,10.0,06:07:53,1713668873,20:14:41,1713719681,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],comb,2024-04-21 19:00:00,1713715200,46.3,41.4,61.73,33.9,0.0,6.5,0.0,0.0,0,23.9,10.1,332.1,1010.0,15.0,100.0,135.0,0.5,1.0,10.0,Overcast,cloudy,0,fcst
49.4168,26.9743,"Хмельницька область, Україна","Khmelnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.555555555555557,4.666666666666666,7.11111111111111,6.833333333333332,2.3888888888888875,5.277777777777778,36.0,71.6,0.008,100.0,8.33,['rain'],0.0,0.0,29.3,13.6,340.9,1010.2,97.3,15.0,90.6,7.8,3.0,10.0,06:07:53,1713668873,20:14:41,1713719681,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],comb,2024-04-21 20:00:00,1713718800,44.5,39.7,66.57,34.1,0.0,6.5,0.0,0.0,0,21.3,8.9,328.9,1010.0,15.0,100.0,45.0,0.2,0.0,10.0,Overcast,cloudy,0,fcst
49.4168,26.9743,"Хмельницька область, Україна","Khmelnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.555555555555557,4.666666666666666,7.11111111111111,6.833333333333332,2.3888888888888875,5.277777777777778,36.0,71.6,0.008,100.0,8.33,['rain'],0.0,0.0,29.3,13.6,340.9,1010.2,97.3,15.0,90.6,7.8,3.0,10.0,06:07:53,1713668873,20:14:41,1713719681,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],comb,2024-04-21 21:00:00,1713722400,42.5,38.3,73.36,34.6,0.0,6.5,0.0,0.0,0,18.6,6.7,317.3,1011.0,15.0,95.1,0.0,0.0,0.0,10.0,Overcast,cloudy,0,fcst
49.4168,26.9743,"Хмельницька область, Україна","Khmelnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,9.555555555555557,4.666666666666666,7.11111111111111,6.833333333333332,2.3888888888888875,5.277777777777778,36.0,71.6,0.008,100.0,8.33,['rain'],0.0,0.0,29.3,13.6,340.9,1010.2,97.3,15.0,90.6,7.8,3.0,10.0,06:07:53,1713668873,20:14:41,1713719681,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['remote'],comb,2024-04-21 22:00:00,1713726000,41.3,37.0,77.01,34.6,0.0,3.2,0.0,0.0,0,13.9,6.5,298.5,1011.0,15.0,100.0,0.0,0.0,0.0,10.0,Overcast,cloudy,0,fcst
48.5085,32.2656,"Кропивницький, Україна","Kropyvnytskyi,Ukraine",Europe/Kiev,3.0,2024-04-21,1713646800,15.722222222222221,6.5555555555555545,10.777777777777777,15.722222222222221,2.666666666666665,9.11111111111111,47.0,85.0,0.833,100.0,75.0,['rain'],0.0,0.0,31.1,17.0,240.4,1001.7,97.3,12.5,134.4,11.5,7.0,10.0,05:48:42,1713667722,19:51:30,1713718290,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],comb,2024-04-21 11:00:00,1713686400,58.0,58.0,79.51,51.7,0.008,100.0,0.0,0.0,['rain'],21.7,11.2,157.9,1000.0,15.0,79.7,670.0,2.4,7.0,10.0,"Rain, Partially cloudy",rain,['remote'],obs
